house_id,square_footage,number_of_rooms,number_of_bathrooms,lot_size_sqft,distance_to_city_center_km,year_built,has_garage,quality_score,school_rating,building_material,heating_type,price_k_usd
7002,1852,5,1.5,14992,18.9,2013,No,9,1,Stone,Oil,925.91
7003,3544,3,1.5,13821,29.9,1977,Yes,7,3,Wood,Gas,1150.37
7004,4669,5,2.0,5541,9.5,1954,No,10,4,Wood,Gas,1350.26
7005,4957,2,4.0,9647,19.3,2023,No,3,2,Wood,Gas,1212.45
7006,2360,2,2.5,11739,1.1,1958,No,5,1,Stone,Gas,1136.55
7007,4562,2,3.5,14743,18.5,1963,Yes,9,4,Brick,Gas,1408.13
7008,1964,2,3.5,13156,14.0,1959,Yes,5,3,Stone,Gas,902.27
7009,3522,5,1.0,10055,16.4,1982,No,4,5,Brick,Electric,1014.95
7010,3158,5,1.5,10643,16.8,1989,Yes,8,2,Stone,Gas,1047.99
7011,1270,5,2.0,10850,6.1,1955,No,5,4,Stone,Oil,755.37
7012,2216,2,2.5,13185,23.3,1966,No,10,4,Stone,Gas,1107.17
7013,2268,2,1.0,7520,17.1,1985,No,9,4,Wood,Gas,911.21
7014,1608,4,3.0,14749,8.8,2019,Yes,6,1,Wood,Oil,963.85
7015,971,4,1.0,10388,28.2,2010,Yes,5,2,Brick,Gas,751.43
7016,4926,2,1.5,12453,1.4,2023,Yes,9,2,Wood,Gas,1554.89
7017,4942,4,2.0,14183,22.1,1998,No,6,1,Stone,Gas,1299.07
7018,3199,3,2.5,8638,12.1,2018,Yes,7,1,Stone,Gas,1176.29
7019,2445,3,3.5,7422,16.2,2020,No,8,1,Wood,Oil,944.6
7020,857,2,4.0,6081,9.5,1973,Yes,9,3,Wood,Gas,800.55
7021,1929,5,3.5,4487,10.3,2000,Yes,6,4,Brick,Electric,962.55
7022,2153,3,1.5,13972,1.4,1991,No,10,3,Brick,Electric,1270.11
7023,1567,3,2.5,7420,22.2,1968,Yes,8,2,Brick,Gas,882.75
7024,4695,5,2.0,11613,21.6,2011,Yes,8,1,Wood,Electric,1168.0
7025,1482,4,1.5,10613,20.0,2016,Yes,3,4,Wood,Electric,771.06
7026,4254,5,2.5,10437,26.5,1979,Yes,9,5,Brick,Gas,1422.53
7027,2808,4,2.0,14450,27.1,1987,Yes,8,4,Brick,Electric,1054.57
7028,3942,4,2.0,8983,17.1,1955,Yes,7,5,Wood,Gas,1160.49
7029,2590,5,1.0,5782,20.9,1971,Yes,9,4,Wood,Gas,1055.69
7030,2277,4,4.0,14572,1.3,1960,No,9,1,Wood,Oil,1244.54
7031,1685,3,2.5,11555,25.5,2021,Yes,6,5,Wood,Gas,928.52
7032,4706,2,2.0,4276,24.7,1978,Yes,8,5,Brick,Gas,1317.76
7033,2338,4,3.5,13891,1.6,1957,Yes,7,2,Wood,Gas,1168.16
7034,2873,3,3.5,12689,16.7,1984,No,3,4,Stone,Oil,1049.54
7035,1112,5,3.0,14658,27.3,2021,Yes,10,3,Wood,Gas,1013.44
7036,1610,4,2.5,14928,6.3,2021,No,7,3,Brick,Electric,1022.43
7037,3035,3,2.0,9362,11.2,1994,Yes,7,2,Brick,Electric,1033.92
7038,3657,4,2.0,12038,10.6,1982,No,5,2,Brick,Gas,1098.59
7039,3563,5,2.0,7928,11.3,1954,Yes,4,2,Wood,Electric,908.94
7040,2832,2,3.5,14733,2.2,2011,No,6,1,Wood,Oil,1069.25
7041,2307,4,3.0,8454,9.1,1986,No,4,1,Brick,Gas,772.61
7042,3370,2,2.0,6839,9.6,1966,Yes,3,1,Brick,Gas,909.44
7043,2694,4,2.5,4277,26.1,1971,Yes,3,1,Wood,Gas,660.71
7044,3505,4,2.5,8266,11.2,1981,Yes,7,2,Wood,Gas,998.55
7045,1396,5,3.0,5519,14.0,1963,Yes,4,2,Stone,Oil,776.67
7046,2947,4,1.0,10832,12.0,1969,No,6,1,Brick,Gas,824.39
7047,1415,3,2.5,14733,4.5,1971,Yes,10,1,Wood,Gas,856.19
7048,1747,3,2.0,8471,29.7,1979,No,9,5,Stone,Gas,1019.23
7049,4564,2,1.5,14574,24.9,2003,Yes,6,4,Brick,Gas,1275.03
7050,2813,2,2.5,9137,16.7,1982,Yes,9,5,Wood,Gas,1131.81
7051,4497,3,2.0,10443,14.8,1954,Yes,7,4,Wood,Gas,1231.55
7052,1290,2,2.5,8204,19.8,1967,Yes,6,1,Brick,Gas,712.11
7053,3228,2,1.5,13247,10.5,2012,Yes,5,1,Stone,Oil,897.35
7054,1341,3,4.0,5465,2.5,1995,No,9,1,Wood,Gas,956.44
7055,2087,3,3.0,5079,12.7,1956,No,4,5,Brick,Gas,859.72
7056,2433,3,2.0,13955,29.5,1978,Yes,3,2,Stone,Oil,873.34
7057,3726,5,2.5,6494,6.3,2006,Yes,10,4,Stone,Gas,1419.01
7058,2152,5,1.5,10635,16.3,1996,Yes,10,5,Wood,Electric,1117.69
7059,2098,3,2.5,13080,1.2,1958,No,6,1,Brick,Gas,1027.28
7060,4767,4,1.0,12323,4.5,2008,No,9,2,Wood,Oil,1287.98
7061,3058,3,2.0,13453,18.0,2020,No,6,5,Brick,Gas,1158.29
7062,2873,5,4.0,4249,9.6,2020,Yes,10,4,Brick,Electric,1416.99
7063,1501,2,1.5,5065,27.3,1992,Yes,6,1,Brick,Oil,645.76
7064,2719,4,2.5,4996,12.8,2008,Yes,7,4,Wood,Electric,1089.52
7065,3260,4,1.0,4230,7.0,1955,No,3,1,Brick,Gas,707.34
7066,1166,2,2.5,14101,16.8,2002,No,9,1,Wood,Oil,764.34
7067,1327,4,2.0,13019,24.1,2013,Yes,4,3,Wood,Electric,829.71
7068,4518,2,2.0,4403,1.6,1953,Yes,6,4,Brick,Electric,1315.96
7069,4409,5,2.0,14430,15.7,1950,Yes,10,2,Stone,Gas,1288.72
7070,4735,4,1.5,8076,23.4,2019,No,5,1,Brick,Gas,1233.87
7071,2953,4,3.5,7963,4.0,1980,Yes,10,2,Wood,Gas,1172.06
7072,2708,2,3.5,7452,27.2,2014,Yes,8,5,Stone,Gas,1246.09
7073,3812,2,3.5,12046,8.7,2018,No,9,1,Wood,Oil,1230.32
7074,3822,5,1.5,11956,5.9,1968,Yes,7,1,Wood,Gas,995.84
7075,4283,2,1.5,8222,18.1,2018,No,4,1,Brick,Electric,970.19
7076,3520,2,2.5,9764,6.1,2018,Yes,6,2,Wood,Gas,1054.44
7077,2570,5,4.0,12431,20.7,1998,Yes,4,3,Brick,Gas,942.77
7078,4913,3,2.5,11717,15.2,1980,Yes,7,4,Brick,Electric,1325.25
7079,2577,3,2.0,10713,4.2,2009,No,9,1,Brick,Gas,1076.81
7080,1597,2,3.0,12879,27.5,2020,Yes,8,4,Wood,Gas,980.51
7081,4015,5,1.5,12554,20.5,2004,Yes,5,4,Wood,Gas,1121.37
7082,4588,3,3.5,8269,16.8,1987,Yes,9,4,Stone,Gas,1502.55
7083,3776,5,4.0,8950,11.9,1982,Yes,6,2,Wood,Electric,1242.9
7084,4537,2,4.0,6304,4.9,1955,Yes,10,4,Wood,Electric,1383.1
7085,2511,2,1.5,6147,21.5,1962,No,5,5,Wood,Electric,801.54
7086,1552,5,2.0,6534,24.6,1969,No,7,2,Wood,Oil,712.02
7087,3269,4,2.5,13563,4.6,1986,No,5,2,Wood,Electric,1019.98
7088,4769,2,1.5,6592,15.3,1994,Yes,7,5,Wood,Gas,1257.89
7089,2192,2,2.0,7437,15.1,2022,Yes,8,3,Stone,Oil,1073.99
7090,3405,2,2.5,9271,11.1,2008,Yes,5,3,Stone,Gas,1182.0
7091,1477,2,2.0,6629,23.9,2001,No,4,1,Brick,Gas,663.62
7092,905,5,2.0,10797,3.9,1967,Yes,9,3,Brick,Gas,931.02
7093,4087,5,1.0,12287,6.9,1974,Yes,4,1,Wood,Gas,926.35
7094,2746,5,4.0,12530,1.0,1950,No,7,4,Brick,Gas,1433.48
7095,1895,5,3.0,13669,11.8,1990,Yes,4,1,Wood,Gas,874.77
7096,2582,4,3.0,5107,9.4,1967,Yes,8,3,Wood,Electric,1047.86
7097,4057,5,1.0,11640,26.1,1950,Yes,10,1,Wood,Gas,1005.24
7098,2797,5,2.5,8220,22.6,1988,Yes,5,2,Wood,Gas,965.21
7099,2361,2,1.5,6387,3.4,2023,Yes,9,3,Wood,Electric,1034.13
7100,4806,4,2.5,4650,22.5,1980,Yes,5,1,Wood,Gas,1140.44
7101,2475,2,2.5,9628,20.6,2020,Yes,9,3,Stone,Electric,1122.14
7102,1922,4,3.5,10815,9.2,1987,No,6,5,Brick,Gas,991.9
7103,4781,3,2.0,5436,1.4,1957,No,7,3,Brick,Gas,1456.44
7104,2101,4,1.0,7357,4.3,1983,No,4,5,Wood,Electric,822.52
7105,1743,4,3.5,7157,8.2,2022,Yes,8,1,Wood,Gas,955.65
7106,1745,2,3.5,8234,24.7,1976,Yes,7,5,Brick,Oil,948.62
7107,1400,4,2.0,13171,14.5,1990,Yes,4,3,Brick,Gas,713.55
7108,3500,4,1.0,14970,27.6,1956,No,6,2,Stone,Oil,880.42
7109,2217,2,2.0,4703,23.9,1981,Yes,5,5,Wood,Electric,910.93
7110,2324,3,2.0,14617,9.3,2022,Yes,9,3,Wood,Oil,1095.44
7111,4566,3,3.0,10053,25.5,1965,Yes,10,2,Brick,Gas,1313.07
7112,1050,3,2.5,5211,4.4,1951,Yes,5,4,Stone,Electric,801.67
7113,2344,4,1.0,14947,2.0,1992,Yes,8,5,Wood,Electric,1193.26
7114,878,2,2.5,13606,18.6,1980,No,3,5,Brick,Oil,697.72
7115,3923,3,1.5,14077,10.9,1996,No,7,1,Wood,Gas,1016.14
7116,1697,3,1.0,8998,10.6,1982,Yes,4,4,Brick,Gas,818.61
7117,1025,3,2.0,12131,20.9,1966,Yes,3,1,Brick,Electric,572.54
7118,2009,3,1.0,11459,25.7,2003,Yes,7,1,Wood,Gas,761.01
7119,2978,2,3.0,14382,10.3,2003,Yes,9,3,Brick,Gas,1225.68
7120,3479,3,2.0,5061,10.4,2000,Yes,4,1,Brick,Gas,1033.67
7121,3685,4,2.5,5059,16.5,2001,No,6,5,Wood,Gas,1162.89
7122,3606,4,2.5,12306,19.9,1956,No,7,1,Wood,Electric,921.56
7123,1503,2,4.0,12705,6.9,2003,Yes,4,2,Wood,Gas,873.22
7124,3344,5,3.5,12502,27.5,1960,Yes,10,5,Stone,Gas,1380.41
7125,3170,3,3.0,13981,20.0,2011,No,10,3,Wood,Gas,1142.84
7126,4081,3,2.0,4844,19.1,1979,No,9,1,Wood,Electric,1008.64
7127,1128,4,1.5,7259,27.2,2006,No,5,2,Wood,Gas,671.32
7128,920,2,2.5,8120,27.3,1995,Yes,7,2,Brick,Gas,747.34
7129,1764,5,2.0,12973,4.9,2019,Yes,4,5,Wood,Electric,996.23
7130,4475,4,1.5,14728,5.2,2015,Yes,8,1,Stone,Electric,1379.87
7131,2876,5,1.0,11407,23.1,2004,No,5,2,Wood,Gas,820.42
7132,1132,2,2.0,9512,28.7,2007,Yes,9,1,Wood,Electric,700.57
7133,4168,2,2.5,4674,20.3,1959,No,5,5,Wood,Electric,1009.86
7134,2116,2,2.5,13476,12.9,1953,Yes,3,4,Wood,Gas,809.4
7135,1996,4,3.0,8331,20.8,2023,Yes,4,2,Wood,Electric,803.0
7136,3970,2,2.0,5485,7.6,2022,Yes,3,3,Stone,Gas,1216.0
7137,2229,4,2.0,13725,29.9,2011,Yes,8,1,Brick,Oil,1019.24
7138,1155,4,2.0,6116,13.5,1992,Yes,9,5,Stone,Gas,937.35
7139,2326,3,4.0,9370,28.0,1991,No,3,5,Wood,Gas,939.11
7140,4697,4,1.0,10830,13.5,1973,Yes,6,3,Brick,Gas,1197.46
7141,828,4,2.0,4734,27.9,1954,No,3,4,Brick,Electric,516.85
7142,1813,3,2.0,11497,10.7,2017,No,3,1,Wood,Gas,638.0
7143,3502,5,1.5,7567,23.1,1994,No,10,4,Brick,Oil,1149.73
7144,1627,3,2.0,5020,28.6,2008,Yes,10,5,Stone,Gas,1129.93
7145,2824,3,2.5,14134,19.7,2014,Yes,9,2,Wood,Electric,1026.11
7146,1098,2,2.0,10492,20.6,2012,Yes,6,4,Wood,Gas,889.83
7147,2665,2,1.0,10159,4.0,2016,Yes,6,2,Brick,Gas,949.9
7148,4816,3,2.5,4208,14.8,1998,Yes,7,3,Wood,Oil,1116.01
7149,2911,2,1.5,11210,26.7,1981,No,3,5,Brick,Gas,952.25
7150,1554,3,2.0,13165,8.0,1999,No,5,2,Wood,Oil,739.2
7151,1569,2,2.0,10827,23.9,2007,No,6,1,Brick,Gas,738.98
7152,4535,4,3.5,5928,20.6,2001,No,4,5,Brick,Electric,1246.49
7153,2038,2,1.0,8934,7.5,1972,Yes,7,3,Brick,Gas,794.98
7154,3013,2,2.0,13807,9.2,1979,No,9,1,Stone,Oil,971.89
7155,2706,4,2.0,5723,13.4,2019,Yes,7,5,Wood,Gas,1095.79
7156,2364,3,2.5,14633,4.6,2020,No,3,4,Brick,Gas,1056.2
7157,2018,2,3.0,14878,27.5,1979,Yes,8,5,Wood,Gas,1046.69
7158,2157,2,2.5,11474,22.4,1986,No,5,1,Brick,Electric,768.46
7159,4639,4,3.0,14261,11.6,1997,Yes,8,2,Wood,Gas,1373.9
7160,2260,4,1.5,12727,9.7,1981,No,8,2,Wood,Gas,941.52
7161,4785,4,3.5,12573,21.0,2019,Yes,9,5,Brick,Electric,1475.48
7162,2216,5,2.0,14599,13.3,1984,Yes,6,5,Wood,Electric,962.67
7163,3653,4,1.0,10906,7.7,2017,Yes,4,3,Wood,Gas,1092.05
7164,2228,3,2.5,7062,13.5,1981,No,10,4,Wood,Electric,983.6
7165,3862,2,2.5,14402,26.3,2008,Yes,3,3,Brick,Gas,1080.96
7166,3871,2,1.5,10125,3.0,1984,Yes,9,3,Brick,Electric,1135.01
7167,1355,5,4.0,13398,11.7,1965,Yes,5,2,Stone,Gas,900.76
7168,1155,2,2.5,9877,28.9,2001,No,3,2,Stone,Gas,724.46
7169,2363,2,2.0,9250,1.4,2015,Yes,3,1,Brick,Electric,994.53
7170,4300,3,2.0,9486,26.8,1955,Yes,7,3,Wood,Oil,1088.66
7171,1840,2,1.5,9993,11.9,1963,No,8,1,Wood,Gas,803.77
7172,3486,3,4.0,8038,6.5,1978,No,4,5,Wood,Gas,1083.97
7173,3353,5,2.5,12466,1.4,1975,Yes,4,1,Wood,Gas,1271.32
7174,2579,3,2.5,8521,3.0,1967,Yes,4,2,Stone,Oil,890.82
7175,875,4,2.5,7399,6.0,1953,Yes,4,3,Brick,Electric,703.34
7176,4119,4,3.0,10870,1.7,2006,No,6,2,Wood,Oil,1242.36
7177,3149,5,2.5,11059,10.7,2002,Yes,6,5,Stone,Gas,1272.08
7178,3573,2,1.5,7872,2.3,1974,Yes,4,4,Brick,Gas,1069.85
7179,3062,3,2.5,12581,21.1,1996,Yes,9,3,Stone,Gas,1136.31
7180,4029,4,2.5,12462,24.7,2001,No,5,2,Wood,Electric,1025.6
7181,2916,3,4.0,7021,26.7,1983,No,6,4,Wood,Gas,1003.44
7182,1192,4,2.5,4456,16.9,1965,No,6,5,Wood,Gas,773.58
7183,1908,3,2.0,12537,28.4,1985,No,9,4,Wood,Gas,983.41
7184,1410,2,1.5,7327,1.2,1977,No,9,2,Wood,Gas,1075.54
7185,3575,5,2.0,9918,4.9,2014,Yes,9,2,Wood,Gas,1347.13
7186,4798,2,2.5,7456,9.5,2021,No,10,5,Stone,Gas,1477.01
7187,1472,3,1.5,9266,23.9,2002,Yes,10,5,Wood,Gas,980.49
7188,4477,4,2.5,13742,26.7,1991,Yes,5,4,Brick,Gas,1265.07
7189,830,4,3.0,7873,18.9,1968,No,10,4,Stone,Electric,872.87
7190,2200,5,1.5,9201,12.1,1993,Yes,4,2,Brick,Gas,740.49
7191,4871,2,2.5,14199,20.3,1979,Yes,9,5,Brick,Gas,1421.61
7192,1416,2,1.0,7757,6.2,2023,No,3,1,Brick,Gas,592.59
7193,3586,2,1.0,13266,14.3,1993,Yes,9,5,Wood,Gas,1189.11
7194,1670,4,1.0,6314,15.7,1976,No,6,3,Wood,Gas,704.14
7195,4996,5,2.5,7562,4.0,2022,Yes,3,3,Wood,Electric,1234.67
7196,4404,4,4.0,8945,2.0,1983,Yes,3,5,Wood,Gas,1356.1
7197,2212,2,3.0,14024,22.8,1973,Yes,5,4,Brick,Gas,891.86
7198,3539,3,2.0,11615,16.5,2005,Yes,4,3,Wood,Gas,1042.52
7199,1740,4,1.0,10400,10.6,1956,Yes,8,2,Wood,Electric,749.25
7200,1140,5,2.5,6056,13.7,2017,Yes,10,2,Brick,Gas,984.1
7201,3708,2,1.0,8416,28.8,2000,Yes,3,2,Brick,Gas,855.93
7202,4933,3,3.0,14562,12.2,1957,Yes,4,5,Wood,Electric,1249.14
7203,1459,4,1.5,5366,4.0,2005,Yes,10,3,Wood,Gas,1077.86
7204,2833,3,2.0,11424,14.4,2007,Yes,7,4,Brick,Gas,1121.63
7205,2360,3,2.0,7961,19.8,2018,No,10,2,Brick,Gas,1079.64
7206,4257,5,3.0,13363,1.4,1957,Yes,8,4,Brick,Electric,1496.66
7207,2456,4,2.0,6239,10.6,2015,No,10,2,Wood,Gas,1017.3
7208,3775,5,2.0,13107,12.4,1973,Yes,10,5,Wood,Gas,1340.95
7209,1849,2,2.0,9243,14.4,1991,No,8,2,Wood,Gas,816.08
7210,1253,3,2.0,13552,9.7,2003,Yes,8,5,Wood,Gas,1026.62
7211,2504,5,4.0,4084,20.3,1965,No,10,3,Wood,Gas,1059.48
7212,3584,5,2.0,9031,28.4,1953,Yes,4,3,Stone,Gas,1033.86
7213,1618,2,1.0,13687,27.5,2008,No,5,4,Brick,Gas,775.88
7214,812,4,2.0,11837,20.3,1995,No,9,2,Brick,Gas,742.39
7215,4779,5,1.5,5558,15.7,1962,Yes,5,3,Wood,Gas,1116.2
7216,1720,3,2.0,9239,24.9,1986,Yes,7,1,Wood,Gas,773.4
7217,3218,3,1.5,9175,25.2,2003,Yes,9,1,Wood,Gas,1005.51
7218,2114,3,3.5,10544,25.1,1998,Yes,9,4,Wood,Electric,1092.22
7219,4477,3,2.0,8609,5.6,2007,Yes,5,3,Brick,Gas,1289.06
7220,2817,5,3.0,8457,1.7,1968,Yes,4,5,Brick,Electric,1263.55
7221,2028,3,3.5,7799,29.5,1967,Yes,8,1,Stone,Gas,929.74
7222,3234,5,3.5,4032,28.8,2009,Yes,4,3,Brick,Electric,1035.42
7223,3668,4,2.0,5784,17.4,1966,No,8,5,Stone,Gas,1138.61
7224,3315,3,4.0,14988,29.8,1960,Yes,4,2,Stone,Gas,1158.56
7225,2238,4,2.5,12462,23.3,1964,Yes,9,3,Stone,Gas,1120.19
7226,4964,5,1.5,13577,16.0,2021,Yes,5,2,Brick,Electric,1258.18
7227,4343,2,3.5,10817,12.3,1966,Yes,4,1,Wood,Gas,944.71
7228,3975,4,2.0,12635,18.2,1954,Yes,6,2,Wood,Oil,1027.21
7229,2581,3,1.5,12339,16.0,2010,Yes,8,1,Stone,Electric,1042.07
7230,3063,2,3.0,6518,29.8,1953,Yes,9,4,Wood,Gas,1027.35
7231,2769,4,2.5,12734,15.2,2005,Yes,9,4,Wood,Gas,1120.68
7232,1011,5,3.5,14497,25.2,1997,No,8,1,Wood,Electric,848.31
7233,1307,5,3.0,6025,24.6,1997,No,7,5,Brick,Gas,947.12
7234,1131,5,2.0,12543,3.1,1984,No,6,4,Stone,Gas,959.74
7235,1350,4,2.0,4368,3.5,1982,Yes,4,5,Wood,Oil,854.52
7236,1741,5,2.5,10168,20.1,1970,Yes,5,5,Wood,Oil,830.63
7237,1527,4,2.5,11679,8.5,1954,No,10,5,Brick,Gas,964.67
7238,3662,3,1.0,8427,20.1,2013,No,7,3,Brick,Gas,1073.98
7239,4043,3,1.5,14779,5.2,2018,Yes,6,3,Wood,Gas,1155.92
7240,1448,4,1.5,14344,12.5,1970,No,4,5,Stone,Electric,758.04
7241,3537,4,2.5,4779,4.0,2023,No,9,1,Brick,Electric,1256.66
7242,3547,2,1.0,13675,9.2,1981,No,9,4,Wood,Gas,1115.68
7243,1809,5,1.5,11666,3.6,1967,Yes,5,2,Wood,Gas,857.29
7244,2350,3,2.0,6485,29.1,2007,Yes,10,3,Wood,Gas,1078.89
7245,1603,3,1.5,10287,12.5,1973,Yes,4,3,Brick,Gas,780.15
7246,4880,2,1.5,6749,27.1,1954,No,8,2,Wood,Gas,1085.85
7247,4201,4,3.5,8169,29.2,2002,No,6,5,Wood,Gas,1223.42
7248,3961,4,2.5,13207,27.4,2022,No,6,2,Wood,Gas,1093.71
7249,4955,2,2.0,10025,14.2,2004,No,7,5,Brick,Gas,1345.25
7250,1327,5,3.5,11258,23.6,1954,Yes,9,3,Wood,Gas,1000.7
7251,4098,4,2.0,13267,5.5,2018,Yes,10,2,Brick,Gas,1247.95
7252,1823,4,2.5,13231,3.8,1990,Yes,5,1,Wood,Gas,924.15
7253,4534,5,2.0,14377,26.4,1956,No,3,4,Stone,Electric,1047.31
7254,1232,5,3.0,6702,1.9,1950,Yes,4,4,Brick,Electric,935.86
7255,1976,2,2.0,5015,29.2,2001,No,5,4,Wood,Gas,795.44
7256,1200,2,1.5,8622,20.5,1975,Yes,10,2,Wood,Electric,741.65
7257,2904,2,2.5,13861,13.2,2012,No,10,5,Wood,Gas,1208.59
7258,3850,4,2.5,12144,5.1,1961,Yes,3,3,Brick,Gas,1107.55
7259,3033,2,2.0,11788,22.0,2019,No,5,4,Brick,Electric,1061.39
7260,3245,4,2.5,10257,17.3,1968,No,4,2,Brick,Gas,883.11
7261,3635,3,2.0,9206,21.6,1953,Yes,4,4,Wood,Oil,987.77
7262,3313,5,3.0,6273,13.1,1954,Yes,10,5,Wood,Electric,1218.37
7263,2573,5,2.5,10267,2.9,2003,No,7,1,Brick,Oil,1084.15
7264,1896,3,1.5,5642,10.1,2019,Yes,10,1,Brick,Gas,955.93
7265,1728,2,3.5,6392,10.1,2006,Yes,6,3,Brick,Gas,969.13
7266,2751,4,3.0,8389,1.3,2001,Yes,6,1,Wood,Gas,1314.76
7267,2773,4,4.0,6511,1.3,1967,No,6,1,Stone,Electric,1200.76
7268,2354,4,2.5,5576,10.6,2013,Yes,7,2,Wood,Oil,968.01
7269,3578,5,2.5,11307,22.1,1959,Yes,6,2,Wood,Electric,999.14
7270,1794,2,3.5,9567,19.1,1972,Yes,5,3,Wood,Gas,845.33
7271,1412,4,1.0,7738,7.9,2017,No,6,3,Wood,Gas,794.9
7272,3393,4,3.5,4503,18.5,2001,Yes,6,2,Brick,Gas,1192.23
7273,1395,4,2.0,14694,19.8,1996,Yes,8,1,Wood,Gas,785.37
7274,1641,3,1.0,4325,16.2,2019,Yes,4,5,Wood,Electric,867.04
7275,1658,4,1.5,13772,16.1,1975,Yes,7,1,Wood,Electric,737.47
7276,1244,3,2.5,8887,11.7,2019,Yes,7,1,Wood,Gas,820.74
7277,2588,4,1.0,14552,4.6,1992,No,9,5,Stone,Gas,1213.01
7278,4254,4,1.0,4551,12.2,2018,No,6,3,Brick,Gas,1109.63
7279,4752,4,2.5,7928,11.0,2012,Yes,8,2,Wood,Gas,1282.08
7280,1830,3,2.0,12484,18.2,2015,Yes,9,3,Wood,Gas,959.1
7281,2095,4,3.0,13986,25.8,2012,Yes,9,3,Stone,Oil,1107.2
7282,2863,2,2.0,13155,11.9,1962,Yes,3,3,Brick,Electric,855.08
7283,2247,4,2.0,5603,21.6,2000,No,4,2,Brick,Gas,906.11
7284,2845,3,1.0,6792,24.5,1954,Yes,6,3,Brick,Gas,900.1
7285,3650,3,2.0,13821,7.1,1996,Yes,3,3,Brick,Gas,1109.05
7286,4624,2,2.0,12484,27.1,1985,Yes,9,4,Wood,Oil,1228.49
7287,2868,5,2.0,4113,3.0,1985,Yes,5,1,Brick,Electric,920.26
7288,4561,2,2.0,9674,27.1,1999,Yes,8,4,Brick,Gas,1333.23
7289,3075,2,3.0,7156,5.7,2005,Yes,8,2,Stone,Gas,1075.17
7290,2608,3,1.5,6819,10.8,1968,No,10,5,Wood,Gas,1029.73
7291,2111,4,2.0,10342,18.6,1969,Yes,4,5,Wood,Gas,937.03
7292,4855,4,1.5,4633,27.3,1971,No,8,4,Wood,Gas,1191.01
7293,3251,5,1.5,8636,8.4,1980,Yes,7,4,Brick,Gas,1116.3
7294,1889,5,2.0,14083,23.1,2011,No,3,4,Brick,Electric,894.8
7295,2472,5,2.0,11778,21.6,1993,Yes,6,1,Wood,Gas,900.03
7296,4475,5,2.0,11775,5.6,2017,Yes,3,2,Brick,Gas,1258.62
7297,2803,2,3.5,13065,14.9,2016,Yes,10,3,Brick,Electric,1175.87
7298,4998,2,3.5,14751,15.0,1998,Yes,7,4,Wood,Gas,1451.78
7299,1924,4,2.5,6803,9.8,2008,Yes,5,1,Wood,Electric,813.69
7300,2021,2,2.0,11306,23.6,1953,Yes,3,5,Stone,Gas,768.31
7301,3660,4,3.0,13713,27.9,1988,Yes,6,5,Brick,Electric,1229.05
7302,3073,4,3.0,14528,21.8,1956,No,3,5,Brick,Gas,919.77
7303,3790,4,3.0,9556,29.2,2020,Yes,8,4,Stone,Electric,1328.57
7304,3310,4,1.0,9648,2.5,1998,Yes,5,5,Wood,Gas,1130.14
7305,1036,3,3.0,9771,2.1,1964,Yes,3,5,Wood,Gas,797.26
7306,1944,4,3.5,13734,26.9,1956,Yes,5,5,Wood,Gas,845.84
7307,4053,2,2.5,7563,27.0,1996,No,9,3,Wood,Gas,1209.42
7308,4582,2,3.0,5588,4.1,2017,Yes,5,5,Brick,Gas,1314.35
7309,1566,2,3.0,9729,11.4,1994,Yes,9,1,Wood,Electric,888.13
7310,3481,2,2.0,13468,25.2,1968,Yes,4,4,Wood,Gas,1005.48
7311,3465,3,3.0,14448,4.7,1996,No,4,3,Wood,Electric,1125.14
7312,2559,5,3.0,12265,8.8,2002,Yes,6,3,Stone,Gas,1159.74
7313,4291,5,3.5,6484,20.7,1976,No,6,4,Brick,Gas,1121.75
7314,3615,4,3.5,11684,29.5,1954,No,6,5,Brick,Gas,1194.81
7315,4313,4,2.0,5888,24.1,2009,No,10,5,Wood,Gas,1317.16
7316,1295,2,1.0,8771,23.5,2011,No,5,2,Wood,Gas,722.29
7317,3980,2,1.0,5389,10.9,2008,No,5,5,Brick,Oil,1098.67
7318,4730,5,3.5,8217,20.2,2010,Yes,9,1,Brick,Gas,1409.62
7319,2872,5,2.0,8746,4.3,2005,Yes,4,5,Wood,Gas,1150.5
7320,1137,2,2.0,12639,29.8,1996,No,8,4,Brick,Gas,810.07
7321,4749,4,2.0,9464,14.9,1997,Yes,9,5,Wood,Gas,1433.81
7322,3908,3,2.0,14728,19.5,1959,No,9,4,Wood,Gas,1175.41
7323,2617,3,2.5,10690,26.4,1981,Yes,5,3,Brick,Gas,983.15
7324,936,5,3.0,8898,1.0,2014,Yes,9,2,Wood,Gas,1259.85
7325,3355,5,2.0,10178,29.3,1973,No,4,3,Brick,Electric,913.16
7326,1715,5,2.5,10944,11.4,1978,Yes,3,4,Brick,Oil,796.41
7327,4338,3,2.5,13292,10.8,1956,No,6,2,Stone,Oil,1118.83
7328,2900,3,2.0,13592,5.2,1966,No,6,3,Wood,Gas,1006.82
7329,3707,2,2.0,11595,25.9,1974,No,7,5,Brick,Gas,1117.93
7330,3714,4,3.5,9863,26.3,1985,Yes,8,5,Brick,Electric,1303.85
7331,2782,5,2.0,14546,1.6,2010,No,4,2,Brick,Electric,984.69
7332,4670,2,2.0,4293,2.6,2020,Yes,7,3,Brick,Gas,1426.26
7333,4367,3,2.5,13769,27.6,1984,Yes,10,1,Brick,Gas,1296.09
